unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"DBA933F9-CFFC-669D-E053-6B04A8C0AD56","85000","2021-10-26","NG17 5LL","T","N","F","","18","GLAMIS CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F9-CFFC-669D-E053-6B04A8C0AD56/current"
"D707E535-BF1D-0AD9-E053-6B04A8C067CC","194000","2021-09-10","NG17 5LP","S","N","F","","5","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-BF1D-0AD9-E053-6B04A8C067CC/current"
"1EAE3DF6-D74B-9EB1-E063-4704A8C09D02","315000","2024-03-28","NG17 5LP","D","N","F","","10","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-D74B-9EB1-E063-4704A8C09D02/current"
"36A61A94-DA63-DEF2-E063-4704A8C046AE","265000","2025-03-27","NG17 5LP","D","N","F","","12","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-DA63-DEF2-E063-4704A8C046AE/current"
"3B5CE842-121F-EE3A-E063-4804A8C0D6F1","310000","2025-06-26","NG17 5LP","D","N","F","","15","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-121F-EE3A-E063-4804A8C0D6F1/current"
"A96E4ACC-6CC3-9205-E053-6C04A8C0DA09","148000","2020-03-30","NG17 5LP","S","N","F","","23","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-6CC3-9205-E053-6C04A8C0DA09/current"
"D4D42646-24EB-27F6-E053-6C04A8C0A572","274000","2021-09-24","NG17 5LP","D","N","F","","26","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-24EB-27F6-E053-6C04A8C0A572/current"
"B32EBB13-C7F3-3C99-E053-6C04A8C09CA1","230000","2020-08-21","NG17 5LP","D","N","F","","26","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B32EBB13-C7F3-3C99-E053-6C04A8C09CA1/current"
"31C68072-6B63-FEE3-E063-4804A8C04F37","210000","2025-03-27","NG17 5LP","T","N","F","","28","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-6B63-FEE3-E063-4804A8C04F37/current"
"42C129E4-F0C3-60A9-E063-4804A8C0C25D","206000","2025-06-06","NG17 5LP","S","N","F","","29","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-F0C3-60A9-E063-4804A8C0C25D/current"
"D707E535-BF8C-0AD9-E053-6B04A8C067CC","162000","2021-06-25","NG17 5LP","S","N","F","","29","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-BF8C-0AD9-E053-6B04A8C067CC/current"
"B5755FFE-440B-7D01-E053-6C04A8C036B6","147500","2020-10-02","NG17 5LP","S","N","F","","31","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-440B-7D01-E053-6C04A8C036B6/current"
"045A1899-6330-9A24-E063-4804A8C048EA","86000","2023-06-29","NG17 5LP","T","N","F","","32","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/045A1899-6330-9A24-E063-4804A8C048EA/current"
"A96E4ACC-6CBA-9205-E053-6C04A8C0DA09","84000","2020-03-12","NG17 5LP","F","N","L","","36","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACC-6CBA-9205-E053-6C04A8C0DA09/current"
"B82222ED-23F4-6691-E053-6B04A8C02FB2","162000","2020-10-30","NG17 5LP","S","N","F","","39","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222ED-23F4-6691-E053-6B04A8C02FB2/current"
"C18F412B-2B70-81A6-E053-6B04A8C0AD18","82000","2021-02-26","NG17 5LP","F","N","F","","52","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-2B70-81A6-E053-6B04A8C0AD18/current"
"D93B27B1-E0EE-3100-E053-6C04A8C08887","170000","2021-11-01","NG17 5LP","T","N","F","","54","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-E0EE-3100-E053-6C04A8C08887/current"
"D4D42646-D0FB-27F6-E053-6C04A8C0A572","176250","2021-10-29","NG17 5LP","T","N","F","","54","CORNMILL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-D0FB-27F6-E053-6C04A8C0A572/current"
"AE4D86D4-467A-4619-E053-6C04A8C03CD0","125000","2020-07-10","NG17 5LQ","T","N","F","","3","DUKES CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AE4D86D4-467A-4619-E053-6C04A8C03CD0/current"
"BA558B32-E5C6-76EF-E053-6B04A8C0B4B7","105000","2020-12-04","NG17 5LQ","T","N","F","","4","DUKES CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-E5C6-76EF-E053-6B04A8C0B4B7/current"
"31C68072-68A4-FEE3-E063-4804A8C04F37","170000","2024-10-25","NG17 5LQ","T","N","F","","5","DUKES CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-68A4-FEE3-E063-4804A8C04F37/current"
"D707E535-BA20-0AD9-E053-6B04A8C067CC","125000","2021-12-13","NG17 5LQ","T","N","F","","7","DUKES CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-BA20-0AD9-E053-6B04A8C067CC/current"
"09266DDC-69B0-AF90-E063-4704A8C02087","126000","2023-08-23","NG17 5LQ","T","N","F","","10","DUKES CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDC-69B0-AF90-E063-4704A8C02087/current"
"2ACACE8D-96FC-295E-E063-4804A8C0B0EB","134000","2024-11-29","NG17 5LQ","T","N","F","","12","DUKES CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8D-96FC-295E-E063-4804A8C0B0EB/current"
"E2D14905-DE23-4C2D-E053-6B04A8C0422B","187500","2022-03-24","NG17 5LU","T","N","F","BARN 4","HAMILTON HILL FARM","CAULDWELL ROAD","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14905-DE23-4C2D-E053-6B04A8C0422B/current"
"1061746E-4B17-3C34-E063-4804A8C0F9E7","90000","2023-11-24","NG17 5LX","F","N","L","APARTMENT 13","THE LODGE","LOWMOOR ROAD","SUTTON IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-4B17-3C34-E063-4804A8C0F9E7/current"
"EC7AD09A-0B85-9200-E053-6C04A8C0E306","92000","2022-04-08","NG17 5LX","F","N","L","APARTMENT 17","THE LODGE","LOWMOOR ROAD","SUTTON IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD09A-0B85-9200-E053-6C04A8C0E306/current"
"36A61A95-5867-DEF2-E063-4704A8C046AE","90000","2025-05-23","NG17 5LX","F","N","L","APARTMENT 3","THE LODGE","LOWMOOR ROAD","SUTTON IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-5867-DEF2-E063-4704A8C046AE/current"
"BA558B33-82C9-76EF-E053-6B04A8C0B4B7","65000","2020-11-18","NG17 5LX","F","N","L","APARTMENT 9","THE LODGE","LOWMOOR ROAD","SUTTON IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-82C9-76EF-E053-6B04A8C0B4B7/current"
"EED73E75-FA40-6AF3-E053-6C04A8C08ABA","215000","2022-10-07","NG17 5LY","T","N","F","","6","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-FA40-6AF3-E053-6C04A8C08ABA/current"
"34222872-A0CA-4D2B-E063-4704A8C07853","165000","2025-03-14","NG17 5LY","T","N","F","","7","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222872-A0CA-4D2B-E063-4704A8C07853/current"
"DE2D0CE0-064C-51EE-E053-6C04A8C00671","152000","2022-01-19","NG17 5LY","S","N","F","","9","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-064C-51EE-E053-6C04A8C00671/current"
"EED73E75-FA44-6AF3-E053-6C04A8C08ABA","80000","2021-02-01","NG17 5LY","F","N","F","","10","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-FA44-6AF3-E053-6C04A8C08ABA/current"
"F3B6C198-910C-6E40-E053-6C04A8C0B3B4","95000","2022-12-08","NG17 5LY","F","N","F","","11","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-910C-6E40-E053-6C04A8C0B3B4/current"
"E53EDD2E-1558-83EC-E053-6B04A8C03A59","85000","2022-02-03","NG17 5LY","F","N","F","","11","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-1558-83EC-E053-6B04A8C03A59/current"
"C3C3F9B6-208C-362B-E053-6B04A8C03ACC","150000","2021-02-22","NG17 5LY","T","N","F","","22","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-208C-362B-E053-6B04A8C03ACC/current"
"C18F412B-2B88-81A6-E053-6B04A8C0AD18","150000","2021-02-12","NG17 5LY","T","N","F","","24","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C18F412B-2B88-81A6-E053-6B04A8C0AD18/current"
"EA3278AA-50F5-2676-E053-6B04A8C015F8","174500","2022-08-26","NG17 5LY","T","N","F","","25","BUCKLAND CLOSE","","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-50F5-2676-E053-6B04A8C015F8/current"
"3DCCB7CA-C8CB-5B9D-E063-4704A8C0331E","245000","2025-08-20","NG17 6AF","O","N","F","","UNIT 3C","EXPORT DRIVE","HUTHWAITE","SUTTON-IN-ASHFIELD","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-C8CB-5B9D-E063-4704A8C0331E/current"
"B5755FFE-B0C1-7D01-E053-6C04A8C036B6","122000","2020-07-25","NG17 7AB","O","N","F","","27","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-B0C1-7D01-E053-6C04A8C036B6/current"
"44F406B7-47B6-1095-E063-4704A8C048D4","235000","2025-03-21","NG17 7AD","O","N","F","","S P STOW LTD","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-47B6-1095-E063-4704A8C048D4/current"
"152AB734-0D00-E651-E063-4704A8C061D9","107000","2024-02-22","NG17 7AG","T","N","F","","45","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-0D00-E651-E063-4704A8C061D9/current"
"2D4D7609-4E21-BDF9-E063-4804A8C0672F","81000","2024-11-29","NG17 7AG","S","N","F","","49","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-4E21-BDF9-E063-4804A8C0672F/current"
"3B5CE842-0EDD-EE3A-E063-4804A8C0D6F1","125500","2024-12-20","NG17 7AG","T","N","F","","59","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-0EDD-EE3A-E063-4804A8C0D6F1/current"
"2131FCF6-E1CF-86E8-E063-4804A8C0372B","120000","2024-07-16","NG17 7AG","T","N","F","","61","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-E1CF-86E8-E063-4804A8C0372B/current"
"A2479555-80B9-74C7-E053-6B04A8C0887D","93000","2020-02-28","NG17 7AG","T","N","F","","65","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-80B9-74C7-E053-6B04A8C0887D/current"
"1061746E-DE48-3C34-E063-4804A8C0F9E7","89500","2023-09-11","NG17 7AG","O","N","F","","75","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-DE48-3C34-E063-4804A8C0F9E7/current"
"01EB45F0-98D4-40F3-E063-4704A8C05FDE","65000","2023-06-20","NG17 7AG","T","N","F","","75","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-98D4-40F3-E063-4704A8C05FDE/current"
"1EAE3DF6-D4A4-9EB1-E063-4704A8C09D02","125000","2024-05-13","NG17 7AG","T","N","F","","77","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1EAE3DF6-D4A4-9EB1-E063-4704A8C09D02/current"
"FD226036-1759-4CB7-E053-4804A8C00430","83750","2023-03-31","NG17 7AG","T","N","F","","77","PORTLAND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-1759-4CB7-E053-4804A8C00430/current"
"EA3278AA-4E11-2676-E053-6B04A8C015F8","95000","2022-08-31","NG17 7AH","S","N","F","","1A","POND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-4E11-2676-E053-6B04A8C015F8/current"
"A2479555-8363-74C7-E053-6B04A8C0887D","75000","2020-01-31","NG17 7AH","S","N","F","","2A","POND STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-8363-74C7-E053-6B04A8C0887D/current"
"E53EDD2E-12C9-83EC-E053-6B04A8C03A59","115000","2022-06-09","NG17 7AJ","S","N","F","","2","HOSIERY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-12C9-83EC-E053-6B04A8C03A59/current"
"CD5A9DCC-BB6D-310A-E053-6C04A8C00A1F","185000","2021-07-23","NG17 7AQ","T","N","F","","1","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-BB6D-310A-E053-6C04A8C00A1F/current"
"F87E72F9-EBCE-176C-E053-6B04A8C0D2BE","110000","2022-11-22","NG17 7AQ","O","N","F","FLAT","3","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-EBCE-176C-E053-6B04A8C0D2BE/current"
"EA3278AA-4FAE-2676-E053-6B04A8C015F8","110000","2022-08-26","NG17 7AQ","T","N","F","","5A","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-4FAE-2676-E053-6B04A8C015F8/current"
"3B5CE842-A0D8-EE3A-E063-4804A8C0D6F1","240000","2024-04-30","NG17 7AQ","O","N","F","","29 - 31","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/3B5CE842-A0D8-EE3A-E063-4804A8C0D6F1/current"
"DE2D0CE0-91D0-51EE-E053-6C04A8C00671","1500000","2022-03-29","NG17 7AR","O","N","F","","2","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CE0-91D0-51EE-E053-6C04A8C00671/current"
"D707E536-8AC7-0AD9-E053-6B04A8C067CC","95000","2021-08-18","NG17 7AR","O","N","F","","6","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D707E536-8AC7-0AD9-E053-6B04A8C067CC/current"
"EED73E76-ABA3-6AF3-E053-6C04A8C08ABA","65000","2022-06-14","NG17 7AR","T","N","F","","10","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-ABA3-6AF3-E053-6C04A8C08ABA/current"
"F87E72F9-4697-176C-E053-6B04A8C0D2BE","60000","2023-03-24","NG17 7AR","T","N","F","","12","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-4697-176C-E053-6B04A8C0D2BE/current"
"D22473F6-8CEC-7B40-E053-6C04A8C0A630","60000","2021-07-28","NG17 7AR","T","N","F","","14","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F6-8CEC-7B40-E053-6C04A8C0A630/current"
"AC07BBD0-BC3B-0445-E053-6C04A8C01E31","47000","2020-06-09","NG17 7AR","T","N","F","","14","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-BC3B-0445-E053-6C04A8C01E31/current"
"CB0035E6-8CB2-58AE-E053-6B04A8C091AF","627000","2021-06-03","NG17 7AS","O","N","F","","24 - 26","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E6-8CB2-58AE-E053-6B04A8C091AF/current"
"2D4D7609-4E71-BDF9-E063-4804A8C0672F","75000","2024-01-08","NG17 7AS","T","N","F","","42","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7609-4E71-BDF9-E063-4804A8C0672F/current"
"F5E8B082-47F8-3A13-E053-6C04A8C060B7","80000","2023-01-10","NG17 7AS","O","N","F","","54","STATION STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B082-47F8-3A13-E053-6C04A8C060B7/current"
"44F406B6-B96B-1095-E063-4704A8C048D4","150000","2025-10-31","NG17 7AT","T","N","F","","8","STONEMASONS MEWS","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-B96B-1095-E063-4704A8C048D4/current"
"1775CCF7-7336-38BA-E063-4704A8C05A7C","113000","2023-12-11","NG17 7AT","T","N","F","","12","STONEMASONS MEWS","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-7336-38BA-E063-4704A8C05A7C/current"
"31C68072-FFD6-FEE3-E063-4804A8C04F37","81750","2025-03-05","NG17 7BA","T","N","F","","1","KINGSLEY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/31C68072-FFD6-FEE3-E063-4804A8C04F37/current"
"F87E72F9-4478-176C-E053-6B04A8C0D2BE","80000","2023-03-10","NG17 7BA","T","N","F","","1","KINGSLEY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-4478-176C-E053-6B04A8C0D2BE/current"
"2ACACE8D-1CA4-295E-E063-4804A8C0B0EB","67500","2024-02-13","NG17 7BA","S","N","F","","4","KINGSLEY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2ACACE8D-1CA4-295E-E063-4804A8C0B0EB/current"
"2131FCF6-E08C-86E8-E063-4804A8C0372B","105500","2024-07-31","NG17 7BA","T","N","F","","10","KINGSLEY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-E08C-86E8-E063-4804A8C0372B/current"
"CB0035E6-8D12-58AE-E053-6B04A8C091AF","140000","2021-04-30","NG17 7BA","T","N","F","","12","KINGSLEY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E6-8D12-58AE-E053-6B04A8C091AF/current"
"CB0035E6-8D13-58AE-E053-6B04A8C091AF","140000","2021-04-30","NG17 7BA","T","N","F","","18","KINGSLEY STREET","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E6-8D13-58AE-E053-6B04A8C091AF/current"
"36A61A95-58F2-DEF2-E063-4704A8C046AE","2292290","2024-04-04","NG17 7BB","O","N","F","","KINGSWAY GARAGE","KINGSWAY","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A95-58F2-DEF2-E063-4704A8C046AE/current"
"C6209F60-4664-295E-E053-6C04A8C0DDCC","115000","2021-05-14","NG17 7BB","T","N","F","","7","KINGSWAY","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F60-4664-295E-E053-6C04A8C0DDCC/current"
"C8A3A576-F9C5-0425-E053-6C04A8C0947B","32000","2021-03-12","NG17 7BD","O","N","F","","8","KINGSWAY","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-F9C5-0425-E053-6C04A8C0947B/current"
"D22473F6-8C7C-7B40-E053-6C04A8C0A630","56500","2021-10-01","NG17 7BD","T","N","F","","30","KINGSWAY","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F6-8C7C-7B40-E053-6C04A8C0A630/current"
"045A1899-62A7-9A24-E063-4804A8C048EA","110000","2023-03-22","NG17 7BH","T","N","F","","99","LOWMOOR ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/045A1899-62A7-9A24-E063-4804A8C048EA/current"
"EED73E76-AC74-6AF3-E053-6C04A8C08ABA","60000","2022-07-14","NG17 7BH","O","N","F","","103","LOWMOOR ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-AC74-6AF3-E053-6C04A8C08ABA/current"
"EED73E76-AC8C-6AF3-E053-6C04A8C08ABA","60000","2022-07-14","NG17 7BH","O","N","F","","105A","LOWMOOR ROAD","KIRKBY IN ASHFIELD","NOTTINGHAM","ASHFIELD","NOTTINGHAMSHIRE","B","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-AC8C-6AF3-E053-6C04A8C08ABA/current"
